county,ward,office,district,total votes,party,candidate,votes
Brown,City Of Green Bay Ward 18,State Senate,30,165,,Scattering,3
Brown,City Of Green Bay Ward 19,State Senate,30,176,REP,David Vanderleest,40
Brown,City Of Green Bay Ward 19,State Senate,30,176,DEM,Dave Hansen,134
Brown,City Of Green Bay Ward 19,State Senate,30,176,,Scattering,2
Brown,City Of Green Bay Ward 20,State Senate,30,264,REP,David Vanderleest,77
Brown,City Of Green Bay Ward 20,State Senate,30,264,DEM,Dave Hansen,186
Brown,City Of Green Bay Ward 20,State Senate,30,264,,Scattering,1
Brown,City Of Green Bay Ward 21,State Senate,30,417,REP,David Vanderleest,108
Brown,City Of Green Bay Ward 21,State Senate,30,417,DEM,Dave Hansen,306
Brown,City Of Green Bay Ward 21,State Senate,30,417,,Scattering,3
Brown,City Of Green Bay Ward 22,State Senate,30,186,REP,David Vanderleest,52
Brown,City Of Green Bay Ward 22,State Senate,30,186,DEM,Dave Hansen,132
Brown,City Of Green Bay Ward 22,State Senate,30,186,,Scattering,2
Brown,City Of Green Bay Ward 23,State Senate,30,257,REP,David Vanderleest,67
Brown,City Of Green Bay Ward 23,State Senate,30,257,DEM,Dave Hansen,189
Brown,City Of Green Bay Ward 23,State Senate,30,257,,Scattering,1
Brown,City Of Green Bay Ward 24,State Senate,30,247,REP,David Vanderleest,44
Brown,City Of Green Bay Ward 24,State Senate,30,247,DEM,Dave Hansen,197
Brown,City Of Green Bay Ward 24,State Senate,30,247,,Scattering,6
Brown,City Of Green Bay Ward 25,State Senate,30,187,REP,David Vanderleest,46
Brown,City Of Green Bay Ward 25,State Senate,30,187,DEM,Dave Hansen,138
Brown,City Of Green Bay Ward 25,State Senate,30,187,,Scattering,3
Brown,City Of Green Bay Ward 26,State Senate,30,121,REP,David Vanderleest,28
Brown,City Of Green Bay Ward 26,State Senate,30,121,DEM,Dave Hansen,92
Brown,City Of Green Bay Ward 26,State Senate,30,121,,Scattering,1
Brown,City Of Green Bay Ward 27,State Senate,30,291,REP,David Vanderleest,69
Brown,City Of Green Bay Ward 27,State Senate,30,291,DEM,Dave Hansen,217
Brown,City Of Green Bay Ward 27,State Senate,30,291,,Scattering,5
Brown,City Of Green Bay Ward 28,State Senate,30,665,REP,David Vanderleest,180
Brown,City Of Green Bay Ward 28,State Senate,30,665,DEM,Dave Hansen,479
Brown,City Of Green Bay Ward 28,State Senate,30,665,,Scattering,6
Brown,City Of Green Bay Ward 29,State Senate,30,435,REP,David Vanderleest,133
Brown,City Of Green Bay Ward 29,State Senate,30,435,DEM,Dave Hansen,297
Brown,City Of Green Bay Ward 29,State Senate,30,435,,Scattering,5
Brown,City Of Green Bay Ward 30,State Senate,30,558,REP,David Vanderleest,145
Brown,City Of Green Bay Ward 30,State Senate,30,558,DEM,Dave Hansen,406
Brown,City Of Green Bay Ward 30,State Senate,30,558,,Scattering,7
Brown,City Of Green Bay Ward 31,State Senate,30,247,REP,David Vanderleest,67
Brown,City Of Green Bay Ward 31,State Senate,30,247,DEM,Dave Hansen,180
Brown,City Of Green Bay Ward 31,State Senate,30,247,,Scattering,0
Brown,City Of Green Bay Ward 32,State Senate,30,653,REP,David Vanderleest,174
Brown,City Of Green Bay Ward 32,State Senate,30,653,DEM,Dave Hansen,471
Brown,City Of Green Bay Ward 32,State Senate,30,653,,Scattering,8
Brown,City Of Green Bay Ward 33,State Senate,30,635,REP,David Vanderleest,180
Brown,City Of Green Bay Ward 33,State Senate,30,635,DEM,Dave Hansen,451
Brown,City Of Green Bay Ward 33,State Senate,30,635,,Scattering,4
Brown,City Of Green Bay Ward 34,State Senate,30,345,REP,David Vanderleest,104
Brown,City Of Green Bay Ward 34,State Senate,30,345,DEM,Dave Hansen,233
Brown,City Of Green Bay Ward 34,State Senate,30,345,,Scattering,8
Brown,City Of Green Bay Ward 35,State Senate,30,313,REP,David Vanderleest,95
Brown,City Of Green Bay Ward 35,State Senate,30,313,DEM,Dave Hansen,215
Brown,City Of Green Bay Ward 35,State Senate,30,313,,Scattering,3
Brown,City Of Green Bay Ward 36,State Senate,30,239,REP,David Vanderleest,57
Brown,City Of Green Bay Ward 36,State Senate,30,239,DEM,Dave Hansen,179
Brown,City Of Green Bay Ward 36,State Senate,30,239,,Scattering,3
Brown,City Of Green Bay Ward 37,State Senate,30,326,REP,David Vanderleest,53
Brown,City Of Green Bay Ward 37,State Senate,30,326,DEM,Dave Hansen,269
Brown,City Of Green Bay Ward 37,State Senate,30,326,,Scattering,4
Brown,City Of Green Bay Ward 38,State Senate,30,413,REP,David Vanderleest,134
Brown,City Of Green Bay Ward 38,State Senate,30,413,DEM,Dave Hansen,272
Brown,City Of Green Bay Ward 38,State Senate,30,413,,Scattering,7
Brown,City Of Green Bay Ward 39,State Senate,30,258,REP,David Vanderleest,67
Brown,City Of Green Bay Ward 39,State Senate,30,258,DEM,Dave Hansen,190
Brown,City Of Green Bay Ward 39,State Senate,30,258,,Scattering,1
Brown,City Of Green Bay Ward 40,State Senate,30,273,REP,David Vanderleest,80
Brown,City Of Green Bay Ward 40,State Senate,30,273,DEM,Dave Hansen,192
Brown,City Of Green Bay Ward 40,State Senate,30,273,,Scattering,1
Brown,City Of Green Bay Ward 41,State Senate,30,382,REP,David Vanderleest,126
Brown,City Of Green Bay Ward 41,State Senate,30,382,DEM,Dave Hansen,250
Brown,City Of Green Bay Ward 41,State Senate,30,382,,Scattering,6
Brown,City Of Green Bay Ward 42,State Senate,30,532,REP,David Vanderleest,174
Brown,City Of Green Bay Ward 42,State Senate,30,532,DEM,Dave Hansen,351
Brown,City Of Green Bay Ward 42,State Senate,30,532,,Scattering,7
Brown,City Of Green Bay Ward 43,State Senate,30,554,REP,David Vanderleest,204
Brown,City Of Green Bay Ward 43,State Senate,30,554,DEM,Dave Hansen,337
Brown,City Of Green Bay Ward 43,State Senate,30,554,,Scattering,13
Brown,City Of Green Bay Ward 44,State Senate,30,469,REP,David Vanderleest,142
Brown,City Of Green Bay Ward 44,State Senate,30,469,DEM,Dave Hansen,318
Brown,City Of Green Bay Ward 44,State Senate,30,469,,Scattering,9
Brown,City Of Green Bay Ward 45,State Senate,30,444,REP,David Vanderleest,133
Brown,City Of Green Bay Ward 45,State Senate,30,444,DEM,Dave Hansen,306
Brown,City Of Green Bay Ward 45,State Senate,30,444,,Scattering,5
Marinette,Town Of Beaver Wards 1 - 3,State Senate,30,225,REP,David Vanderleest,112
Marinette,Town Of Beaver Wards 1 - 3,State Senate,30,225,DEM,Dave Hansen,111
Marinette,Town Of Beaver Wards 1 - 3,State Senate,30,225,,Scattering,2
Marinette,Town Of Grover Wards 1 - 3,State Senate,30,284,REP,David Vanderleest,127
Marinette,Town Of Grover Wards 1 - 3,State Senate,30,284,DEM,Dave Hansen,156
Marinette,Town Of Grover Wards 1 - 3,State Senate,30,284,,Scattering,1
Marinette,Town Of Peshtigo Wards 1 - 5,State Senate,30,952,REP,David Vanderleest,300
Marinette,Town Of Peshtigo Wards 1 - 5,State Senate,30,952,DEM,Dave Hansen,640
Marinette,Town Of Peshtigo Wards 1 - 5,State Senate,30,952,,Scattering,12
Marinette,Town Of Pound Wards 1 - 4,State Senate,30,267,REP,David Vanderleest,128
Marinette,Town Of Pound Wards 1 - 4,State Senate,30,267,DEM,Dave Hansen,133
Marinette,Town Of Pound Wards 1 - 4,State Senate,30,267,,Scattering,6
Marinette,Village Of Coleman Ward 1,State Senate,30,161,REP,David Vanderleest,70
Marinette,Village Of Coleman Ward 1,State Senate,30,161,DEM,Dave Hansen,89
Marinette,Village Of Coleman Ward 1,State Senate,30,161,,Scattering,2
Marinette,Village Of Pound Ward 1,State Senate,30,53,REP,David Vanderleest,35
Marinette,Village Of Pound Ward 1,State Senate,30,53,DEM,Dave Hansen,17
Marinette,Village Of Pound Ward 1,State Senate,30,53,,Scattering,1
Marinette,City Of Marinette Wards 1 - 8,State Senate,30,1876,REP,David Vanderleest,450
Marinette,City Of Marinette Wards 1 - 8,State Senate,30,1876,DEM,Dave Hansen,1399
Marinette,City Of Marinette Wards 1 - 8,State Senate,30,1876,,Scattering,27
Marinette,City Of Peshtigo Wards 1 - 8,State Senate,30,572,REP,David Vanderleest,180
Marinette,City Of Peshtigo Wards 1 - 8,State Senate,30,572,DEM,Dave Hansen,384
Marinette,City Of Peshtigo Wards 1 - 8,State Senate,30,572,,Scattering,8
Oconto,Town Of Chase Wards 1 - 4,State Senate,30,484,REP,David Vanderleest,187
Oconto,Town Of Chase Wards 1 - 4,State Senate,30,484,DEM,Dave Hansen,294
Oconto,Town Of Chase Wards 1 - 4,State Senate,30,484,,Scattering,3
Oconto,Town Of Lena Wards 1 & 2,State Senate,30,157,REP,David Vanderleest,76
Oconto,Town Of Lena Wards 1 & 2,State Senate,30,157,DEM,Dave Hansen,81
Oconto,Town Of Lena Wards 1 & 2,State Senate,30,157,,Scattering,0
Oconto,Town Of Little River Wards 1 & 2,State Senate,30,261,REP,David Vanderleest,97
Oconto,Town Of Little River Wards 1 & 2,State Senate,30,261,DEM,Dave Hansen,163
Oconto,Town Of Little River Wards 1 & 2,State Senate,30,261,,Scattering,1
Oconto,Town Of Little Suamico Wards 1 - 7,State Senate,30,910,REP,David Vanderleest,385
Oconto,Town Of Little Suamico Wards 1 - 7,State Senate,30,910,DEM,Dave Hansen,520
Oconto,Town Of Little Suamico Wards 1 - 7,State Senate,30,910,,Scattering,5
Oconto,Town Of Oconto Wards 1 - 3,State Senate,30,349,REP,David Vanderleest,140
Oconto,Town Of Oconto Wards 1 - 3,State Senate,30,349,DEM,Dave Hansen,208
Oconto,Town Of Oconto Wards 1 - 3,State Senate,30,349,,Scattering,1
Oconto,Town Of Pensaukee Wards 1 - 3,State Senate,30,277,REP,David Vanderleest,117
Oconto,Town Of Pensaukee Wards 1 - 3,State Senate,30,277,DEM,Dave Hansen,159
Oconto,Town Of Pensaukee Wards 1 - 3,State Senate,30,277,,Scattering,1
Oconto,Town Of Stiles Wards 1 - 3,State Senate,30,319,REP,David Vanderleest,125
Oconto,Town Of Stiles Wards 1 - 3,State Senate,30,319,DEM,Dave Hansen,191
Oconto,Town Of Stiles Wards 1 - 3,State Senate,30,319,,Scattering,3
Oconto,Village Of Lena Ward 1,State Senate,30,112,REP,David Vanderleest,40
Oconto,Village Of Lena Ward 1,State Senate,30,112,DEM,Dave Hansen,70
Oconto,Village Of Lena Ward 1,State Senate,30,112,,Scattering,2
Oconto,Village Of Pulaski Ward 5,State Senate,30,0,REP,David Vanderleest,0
Oconto,Village Of Pulaski Ward 5,State Senate,30,0,DEM,Dave Hansen,0
Oconto,Village Of Pulaski Ward 5,State Senate,30,0,,Scattering,0
Oconto,City Of Oconto Wards 1 - 8,State Senate,30,893,REP,David Vanderleest,201
Oconto,City Of Oconto Wards 1 - 8,State Senate,30,893,DEM,Dave Hansen,685
Oconto,City Of Oconto Wards 1 - 8,State Senate,30,893,,Scattering,7
Shawano,Village Of Pulaski Wards 4 & 7,State Senate,30,18,REP,David Vanderleest,3
Shawano,Village Of Pulaski Wards 4 & 7,State Senate,30,18,DEM,Dave Hansen,14
Shawano,Village Of Pulaski Wards 4 & 7,State Senate,30,18,,Scattering,1
